t "V zmin" "V zmax"
0.0 -0.065 -0.065
5e-05 -0.06001654502925881 -0.06499999996620191
0.0001 -0.05790661982169257 -0.06500000009229266
0.00015000000000000001 -0.05629314866096276 -0.06500000002404793
0.0002 -0.054935763386199085 -0.06500000004600942
0.00025 -0.053741902556979415 -0.06500000006120965
0.00030000000000000003 -0.05266420658893048 -0.06500000002148154
0.00035 -0.0516745665466489 -0.06500000002350319
0.0004 -0.05075467836110793 -0.06500000001106118
0.00045000000000000004 -0.049891834410816085 -0.06500000002752965
0.0005 -0.04907678597490078 -0.06500000004384819
0.00055 -0.0483025536099883 -0.06500000007541377
0.0006000000000000001 -0.04756371549669061 -0.06499999997807314
0.0006500000000000001 -0.04685596003911964 -0.0649999998233911
0.0007 -0.046175791706586936 -0.06499999930211113
0.00075 -0.045520329392965304 -0.06499999796880822
0.0008 -0.04488716401611036 -0.06499999479357488
0.0008500000000000001 -0.04427425812304325 -0.06499998808327576
0.0009000000000000001 -0.043679869306516475 -0.06499997515942538
0.00095 -0.04310249325002427 -0.06499995191997995
0.001 -0.04254082106999349 -0.06499991255834645
0.0010500000000000002 -0.041993705052095 -0.0649998493324107
0.0011 -0.041460132192200815 -0.06499975227201076
0.00115 -0.040939203004929044 -0.06499960900064235
0.0012000000000000001 -0.04043011443389517 -0.0649994046204184
0.00125 -0.03993214593779487 -0.06499912166974793
0.0013000000000000002 -0.039444648060082715 -0.06499874014877388
0.00135 -0.038967032960239734 -0.06499823760715495
0.0014 -0.03849876650842288 -0.06499758928654704
0.0014500000000000001 -0.03803936164125644 -0.06499676830630245
0.0015 -0.03758837273886742 -0.06499574588288617
0.0015500000000000002 -0.037145390836855294 -0.06499449157382867
0.0016 -0.03671003952784982 -0.06499297353603067
0.00165 -0.036281971357695494 -0.06499115879660025
0.0017000000000000001 -0.03586086508231725 -0.06498901352646191
0.00175 -0.035446422616218734 -0.06498650323005846
0.0018000000000000002 -0.03503836681066478 -0.06498359304293735
0.00185 -0.034636439665237585 -0.06498024803565905
0.0019 -0.03424040032550142 -0.06497643335116568
0.0019500000000000001 -0.03385002374765133 -0.06497211441358534
0.002 -0.033465098822566895 -0.06496725716995788
0.00205 -0.033085427781547286 -0.06496182811713833
0.0021000000000000003 -0.03271082449637927 -0.06495579450480667
0.00215 -0.03234111392728937 -0.06494912452393574
0.0022 -0.03197613108389544 -0.06494178737711555
0.0022500000000000003 -0.03161572022122881 -0.064933753366429
0.0023 -0.03125973412901899 -0.06492499396761242
0.00235 -0.030908033487239753 -0.06491548189008539
0.0024000000000000002 -0.030560486287222417 -0.06490519112346585
0.00245 -0.030216967300000733 -0.06489409697161506
0.0025 -0.0298773575990971 -0.0648821760757036
0.00255 -0.029541544121423645 -0.06486940642768325
0.0026000000000000003 -0.029209419268891257 -0.06485576737437405
0.00265 -0.02888088054212297 -0.0648412396144446
0.0027 -0.028555830207916 -0.06482580518828644
0.0027500000000000003 -0.028234174991190852 -0.0648094474615893
0.0028 -0.02791582579322524 -0.06479215110486644
0.00285 -0.0276006974326698 -0.06477390206776239
0.0029000000000000002 -0.027288708406041657 -0.06475468754977419
0.00295 -0.0269797806672347 -0.06473449596822987
0.003 -0.026673839423214933 -0.06471331692415899
0.00305 -0.026370812944593505 -0.06469114116549388
0.0031000000000000003 -0.026070632392260762 -0.06466796054905362
0.00315 -0.025773231652376754 -0.06464376800184378
0.0032 -0.02547854718701979 -0.06461855748045249
0.0032500000000000003 -0.025186517892682933 -0.06459232393191883
0.0033 -0.024897084970184946 -0.06456506325191222
0.00335 -0.024610191801263774 -0.0645367722456037
0.0034000000000000002 -0.024325783836262507 -0.06450744858757196
0.0034500000000000004 -0.024043808486716667 -0.06447709078068356
0.0035 -0.023764215024625446 -0.06444569811841055
0.00355 -0.023486954490811535 -0.0644132706461311
0.0036000000000000003 -0.02321197960671592 -0.06437980912371855
0.00365 -0.022939244692685597 -0.06434531498821999
0.0037 -0.022668705589788916 -0.06430979031819235
0.0037500000000000003 -0.02240031958861169 -0.06427323779978183
