t "V zmin" "V zmax"
0.0 -0.065 -0.065
5e-05 -0.06452472965684428 -0.06499961399509548
0.0001 -0.06405376220680219 -0.06499847569025838
0.00015000000000000001 -0.06358703064502973 -0.06499657672637002
0.0002 -0.06312447747065375 -0.0649939080230013
0.00025 -0.06266604607457471 -0.06499046505235462
0.00030000000000000003 -0.06221168072827326 -0.06498625284013046
0.00035 -0.06176132657718333 -0.06498126378123759
0.0004 -0.061314929610637545 -0.06497549479161713
0.00045000000000000004 -0.060872436653630485 -0.06496894308282383
0.0005 -0.060433795352065785 -0.06496160615057262
0.00055 -0.059998954159104834 -0.0649534817683858
0.0006000000000000001 -0.059567862321597664 -0.06494456797816714
0.0006500000000000001 -0.05914046986669069 -0.06493486308385645
0.0007 -0.05871672758862086 -0.064924365642597
0.00075 -0.05829658703598859 -0.06491307445765596
0.0008 -0.0578800004988093 -0.06490098857160835
0.0008500000000000001 -0.057466920996299305 -0.06488810725861438
0.0009000000000000001 -0.057057302264619615 -0.06487443001787438
0.00095 -0.05665109874484226 -0.06485995656671753
0.001 -0.05624826557116733 -0.06484468683403305
0.0010500000000000002 -0.055848758559314184 -0.06482862095380622
0.0011 -0.055452534195285695 -0.06481175925881716
0.00115 -0.05505954962406451 -0.06479410227459582
0.0012000000000000001 -0.05466976263871837 -0.06477565071322784
0.00125 -0.05428313166962106 -0.06475640546766069
0.0013000000000000002 -0.053899615773855276 -0.06473636760586718
0.00135 -0.053519174624886236 -0.06471553836535152
0.0014 -0.053141768502287835 -0.06469391914765248
0.0014500000000000001 -0.05276735828175184 -0.06467151151304366
0.0015 -0.052395905425260264 -0.06464831717527345
0.0015500000000000002 -0.05202737197141987 -0.06462433799660278
0.0016 -0.051661720525831144 -0.0645995759828683
0.00165 -0.05129891425201749 -0.06457403327849923
0.0017000000000000001 -0.05093891686194964 -0.06454771216201867
0.00175 -0.05058169260744305 -0.06452061504117321
0.0018000000000000002 -0.05022720627078496 -0.06449274444889305
