t "V zmin" "V zmax"
0.0 -0.065 -0.065
5e-05 -0.06157436563159585 -0.06499999999836904
0.0001 -0.05944564131172239 -0.0649999999992858
0.00015000000000000001 -0.05782152058692232 -0.06499999999937557
0.0002 -0.05646022346277189 -0.06499999999890255
0.00025 -0.05526465079221449 -0.06499999999922423
0.00030000000000000003 -0.05418602231628119 -0.0649999999993464
0.00035 -0.0531957890900726 -0.06499999999874581
0.0004 -0.05227548996694451 -0.06499999999527158
0.00045000000000000004 -0.05141235058288599 -0.0649999999787644
0.0005 -0.05059708822895434 -0.06499999991690905
0.00055 -0.049822702815579725 -0.06499999972125337
0.0006000000000000001 -0.0490837592405517 -0.06499999918723952
0.0006500000000000001 -0.04837593658718874 -0.06499999789589084
0.0007 -0.04769573188985439 -0.06499999507085774
0.00075 -0.04704025817921278 -0.06499998939128002
0.0008 -0.046407102493523124 -0.06499997876493177
0.0008500000000000001 -0.04579422342602883 -0.06499996007401167
0.0009000000000000001 -0.04519987551964442 -0.06499992890823131
0.00095 -0.044622552375938755 -0.06499987930249755
0.001 -0.04406094310740484 -0.06499980349586126
0.0010500000000000002 -0.04351389849458738 -0.06499969172587423
0.0011 -0.04298040432732579 -0.0649995320687889
0.00115 -0.04245956014861201 -0.06499931033040957
0.0012000000000000001 -0.04195056212023449 -0.06499901000052372
0.00125 -0.04145268907241949 -0.06499861227103404
0.0013000000000000002 -0.04096529104543379 -0.06499809606761128
0.00135 -0.04048777979455971 -0.06499743816932915
0.0014 -0.04001962086478975 -0.06499661335171719
0.0014500000000000001 -0.039560326929748105 -0.06499559456423387
0.0015 -0.039109452155839754 -0.06499435313224923
0.0015500000000000002 -0.03866658740507973 -0.06499285897656676
0.0016 -0.038231356129092835 -0.06499108084352131
0.00165 -0.03780341083591393 -0.06498898653940806
0.0017000000000000001 -0.03738243003513139 -0.06498654316388444
0.00175 -0.03696811558434442 -0.06498371733790742
0.0018000000000000002 -0.03656019037424454 -0.06498047542295401
0.00185 -0.036158396301055926 -0.06497678372796445
0.0019 -0.035762492483804115 -0.064972608702942
0.0019500000000000001 -0.035372253691174284 -0.06496791711702252
0.002 -0.03498746894867846 -0.064962676220406
0.00205 -0.034607940301382416 -0.06495685389031615
0.0021000000000000003 -0.03423348171153215 -0.06495041875985805
0.00215 -0.03386391807344799 -0.06494334033119953
0.0022 -0.033499084331262655 -0.0649355890724479
0.0022500000000000003 -0.03313882468398388 -0.06492713650358622
0.0023 -0.032782991873050296 -0.06491795525968956
0.00235 -0.03243144653835404 -0.06490801914910577
0.0024000000000000002 -0.032084056633113624 -0.06489730319753689
0.00245 -0.03174069689465916 -0.06488578368010846
0.0025 -0.03140124836352174 -0.06487343814369294
0.00255 -0.03106559794545994 -0.0648602454202708
0.0026000000000000003 -0.030733638011803174 -0.06484618563204689
0.00265 -0.03040526603419435 -0.0648312401895146
0.0027 -0.030080384249923573 -0.06481539178307821
0.0027500000000000003 -0.02975889935514172 -0.06479862436910518
0.0028 -0.029440722222774295 -0.0647809231512292
0.00285 -0.029125767643024252 -0.0647622745574267
0.0029000000000000002 -0.028813954084141658 -0.06474266621368784
0.00295 -0.028505203471594617 -0.06472208691466676
0.003 -0.02819944098391284 -0.06470052659195173
0.00305 -0.02789659486372612 -0.06467797628046447
0.0031000000000000003 -0.027596596242597873 -0.06465442808313096
0.00315 -0.027299378978423872 -0.06462987513465042
0.0032 -0.027004879504356982 -0.06460431156429047
0.0032500000000000003 -0.026713036688224154 -0.06457773245820282
0.0033 -0.026423791701593882 -0.06455013382140198
0.00335 -0.026137087897665143 -0.06452151253985856
0.0034000000000000002 -0.025852870697278898 -0.06449186634257217
0.0034500000000000004 -0.02557108748237199 -0.06446119376411677
0.0035 -0.0252916874963444 -0.06442949410754088
0.00355 -0.025014621750744162 -0.06439676740792792
0.0036000000000000003 -0.02473984293778647 -0.06436301439664828
0.00365 -0.024467305348348976 -0.06432823646635338
0.0037 -0.02419696479491413 -0.06429243563685613
0.0037500000000000003 -0.023928778539166626 -0.0642556145219357
0.0038 -0.02366270522394862 -0.06421777629702273
0.00385 -0.023398704809148938 -0.0641789246680058
0.0039000000000000003 -0.023136738511348683 -0.06413906384084761
0.00395 -0.022876768746916944 -0.06409819849238686
0.004 -0.022618759078359512 -0.0640563337421749
0.00405 -0.022362674163609285 -0.0640134751252276
0.0041 -0.022108479708208582 -0.06396962856589605
0.00415 -0.021856142420031414 -0.06392480035272871
0.004200000000000001 -0.021605629966544124 -0.06387899711436662
0.00425 -0.02135691093427459 -0.06383222579642152
0.0043 -0.021109954790495107 -0.06378449363932795
0.004350000000000001 -0.020864731846892248 -0.063735808157137
0.0044 -0.020621213225116147 -0.06368617711719433
0.00445 -0.020379370824157562 -0.0636356085209526
0.0045000000000000005 -0.02013917728931798 -0.0635841105853279
0.00455 -0.019900605982803125 -0.06353169172516403
0.0046 -0.019663630955771415 -0.06347836053642734
0.0046500000000000005 -0.019428226921775132 -0.06342412578028207
0.0047 -0.01919436923150493 -0.06336899636778542
0.00475 -0.01896203384876901 -0.06331298134548852
0.0048000000000000004 -0.01873119732763671 -0.06325608988171123
0.00485 -0.018501836790675547 -0.06319833125345964
0.0049 -0.018273929908230534 -0.0631397148341004
0.00495 -0.018047454878677528 -0.06308025008158377
0.005 -0.01782239040960193 -0.06301994652731421
0.005050000000000001 -0.017598715699857662 -0.06295881376570367
0.0051 -0.017376410422434495 -0.0628968614441218
0.00515 -0.017155454708141143 -0.06283409925350658
0.005200000000000001 -0.01693582912999663 -0.06277053691947673
0.00525 -0.016717514640126944 -0.06270618485831808
0.0053 -0.016500492567290755 -0.06264105313248321
0.005350000000000001 -0.016284744749237245 -0.06257515060666635
0.0054 -0.016070253448609347 -0.06250848682713289
0.00545 -0.015857001280789353 -0.06244107158380534
0.0055000000000000005 -0.015644971202788897 -0.06237291468368183
0.00555 -0.01543414651011223 -0.06230402591400517
0.0056 -0.015224510831810784 -0.062234415034286325
0.0056500000000000005 -0.01501604812333893 -0.0621640917727614
0.0057 -0.0148087426582609 -0.062093065823340246
0.00575 -0.014602579019532097 -0.06202134684212642
0.0058000000000000005 -0.014397542090708705 -0.06194894444405932
0.00585 -0.014193617047355857 -0.06187586819953006
0.0059 -0.013990789348690826 -0.06180212763103983
0.00595 -0.013789044729503383 -0.06172773220991334
0.006 -0.013588369192376312 -0.06165269135342129
0.006050000000000001 -0.013388749000231197 -0.061577014421843955
0.0061 -0.013190170669117141 -0.06150071071579906
0.00615 -0.012992620961304917 -0.061423789473824146
0.006200000000000001 -0.012796086878647169 -0.061346259870004895
0.00625 -0.012600555656196475 -0.06126813101187535
0.0063 -0.012406014756045733 -0.061189411938430596
0.006350000000000001 -0.01221245186142496 -0.06111011161833761
0.0064 -0.012019854871013187 -0.061030238948339366
0.00645 -0.011828211893464209 -0.06094980275156009
0.006500000000000001 -0.011637511242123685 -0.06086881177637714
0.00655 -0.011447741429965724 -0.060787274694931094
0.0066 -0.011258891164675698 -0.060705200102260465
0.0066500000000000005 -0.011070949343944507 -0.0606225965150994
0.0067 -0.010883905050906886 -0.060539472371116884
0.00675 -0.010697747549757983 -0.06045583602807746
0.0068000000000000005 -0.010512466281511097 -0.06037169576311177
0.00685 -0.01032805085990634 -0.06028705977224253
0.006900000000000001 -0.010144491067452577 -0.06020193616977897
0.0069500000000000004 -0.009961776851616342 -0.060116332987996554
0.007 -0.00977989832113395 -0.060030258176698326
0.007050000000000001 -0.009598845742430978 -0.059943719603027495
0.0071 -0.009418609536187807 -0.05985672505125071
0.00715 -0.009239180273986522 -0.059769282222623295
0.007200000000000001 -0.009060548675088011 -0.059681398735326005
0.00725 -0.008882705603304508 -0.05959308212447467
0.0073 -0.008705642063964243 -0.05950433984215803
0.007350000000000001 -0.008529349200983947 -0.05941517925751615
0.0074 -0.008353818294012709 -0.05932560765690416
0.00745 -0.00817904075567694 -0.05923563224416418
0.007500000000000001 -0.008005008128919777 -0.05914526014066892
0.00755 -0.007831712084382155 -0.05905449838580446
0.0076 -0.007659144417895917 -0.05896335393717729
0.0076500000000000005 -0.007487297048040657 -0.058871833670954235
0.0077 -0.007316162013800962 -0.05877994438208409
0.00775 -0.007145731472164835 -0.05868769278521149
0.0078000000000000005 -0.006975997695886539 -0.05859508551497043
0.007850000000000001 -0.006806953071459473 -0.058502129125736074
0.0079 -0.006638590096875509 -0.0584088300927577
0.00795 -0.0064709013795719575 -0.05831519481265767
0.008 -0.006303879634434847 -0.05822122960382983
0.00805 -0.006137517681839993 -0.058126940707035155
0.0081 -0.00597180844574957 -0.058032334285919265
0.008150000000000001 -0.005806744951871846 -0.05793741642760971
0.0082 -0.0056423203258415535 -0.057842193143305694
0.00825 -0.005478527791468052 -0.057746670368982914
0.0083 -0.0053153606690195965 -0.05765085396581816
0.00835 -0.005152812373550341 -0.057554749721009185
0.008400000000000001 -0.004990876413261349 -0.05745836334828214
0.008450000000000001 -0.00482954638791377 -0.05736170048870205
0.0085 -0.00466881598728323 -0.0572647667111404
0.00855 -0.004508678989623778 -0.05716756751309351
0.0086 -0.004349129260201685 -0.05707010832124507
0.00865 -0.004190160749841434 -0.05697239449223671
0.008700000000000001 -0.004031767493512299 -0.05687443131327147
0.00875 -0.0038739436089435175 -0.056776224002853724
0.0088 -0.003716683295278321 -0.0566777777114409
0.00885 -0.003559980831748703 -0.05657909752217339
0.0089 -0.0034038305763847295 -0.05648018845150387
0.00895 -0.003248226964747249 -0.05638105545000199
0.009000000000000001 -0.0030931645086920085 -0.056281703402931135
0.00905 -0.0029386377951591846 -0.05618213713099712
0.0091 -0.0027846414849926953 -0.05608236139102848
0.00915 -0.0026311703117709428 -0.05598238087669205
0.0092 -0.0024782190806797253 -0.05588220021916243
0.009250000000000001 -0.0023257826673825388 -0.05578182398782185
0.009300000000000001 -0.002173856016942522 -0.055681256690996384
0.00935 -0.0020224341427531314 -0.05558050277652987
0.0094 -0.0018715121254839614 -0.05547956663255743
0.00945 -0.0017210851120551382 -0.055378452588214784
0.0095 -0.0015711483146279048 -0.05527716491422021
0.009550000000000001 -0.0014216970096222108 -0.05517570782357105
0.009600000000000001 -0.0012727265367339265 -0.05507408547235653
0.00965 -0.001124232298003945 -0.054972301960183045
0.0097 -0.0009762097568646727 -0.05487036133104975
0.00975 -0.0008286544372327836 -0.054768267573925694
0.0098 -0.0006815619226084628 -0.054666024623407576
0.009850000000000001 -0.0005349278551989099 -0.05456363636031339
0.0099 -0.00038874793504186885 -0.05446110661244432
0.00995 -0.000243017919159508 -0.05435843915515834
0.01 -9.773362071711309e-05 -0.05425563771202424
0.01005 4.7109091789226e-05 -0.054152705955423736
0.010100000000000001 0.0001915142953466703 -0.05404964750723794
0.010150000000000001 0.00033548601321968584 -0.05394646593939165
0.0102 0.00047902821572266515 -0.053843164774535365
0.01025 0.0006221448209912562 -0.05373974748661141
0.0103 0.0007648396957343249 -0.05363621750150442
0.01035 0.0009071166559726852 -0.05353257819761673
0.010400000000000001 0.001048979467766348 -0.053428832906428816
0.010450000000000001 0.001190431847929951 -0.053324984913102474
0.0105 0.0013314774647405383 -0.0532210374571422
0.01055 0.001472119938627526 -0.0531169937329061
0.0106 0.0016123628428455473 -0.05301285689010518
0.01065 0.0017522097041546042 -0.05290863003449962
0.010700000000000001 0.0018916640034790915 -0.05280431622842059
0.010750000000000001 0.0020307291765483976 -0.05269991849127165
0.0108 0.002169408614536323 -0.05259543980010852
0.01085 0.002307705664691762 -0.05249088309020343
0.0109 0.0024456236309577987 -0.052386251255565876
0.01095 0.0025831657745764352 -0.0522815471494744
0.011000000000000001 0.002720335314684603 -0.05217677358497527
0.01105 0.0028571354289023253 -0.052071933335411554
0.0111 0.0029935692539259074 -0.051967029134981586
0.01115 0.0031296398860829982 -0.05186206367919256
0.0112 0.003265350381900547 -0.051757039625401534
0.011250000000000001 0.003400703758661219 -0.05165195959326374
0.011300000000000001 0.0035357029949475184 -0.05154682616529062
0.01135 0.003670351031170028 -0.05144164188725528
0.0114 0.003804650770106702 -0.05133640926872807
0.01145 0.003938605077424595 -0.0512311307835668
0.0115 0.0040722167821807586 -0.05112580887030368
0.011550000000000001 0.004205488677338131 -0.05102044593271059
0.011600000000000001 0.004338423520251758 -0.05091504434012628
0.01165 0.0044710240331788925 -0.050809606428069816
0.0117 0.004603292903740513 -0.05070413449853881
0.01175 0.004735232785408206 -0.0505986308205151
0.0118 0.004866846297968814 -0.05049309763044664
0.011850000000000001 0.004998136027991587 -0.05038753713258947
0.0119 0.0051291045292764115 -0.050281951499433084
0.01195 0.005259754323311614 -0.05017634287227598
0.012 0.0053900878997075 -0.050070713361414054
0.01205 0.005520107716630056 -0.04996506504671479
0.012100000000000001 0.005649816201237149 -0.04985939997793257
0.012150000000000001 0.005779215750101938 -0.04975372017517303
