t "V zmin" "V zmax"
0.0 -0.065 -0.065
5e-05 -0.06001514035044357 -0.06499999999941541
0.0001 -0.05791132886692364 -0.06499999999911381
0.00015000000000000001 -0.0563002286377607 -0.06499999999926961
0.0002 -0.054944111441454224 -0.06499999999919678
0.00025 -0.05375103821657093 -0.06499999999918518
0.00030000000000000003 -0.052673878644326315 -0.06499999999916485
0.00035 -0.05168463790247861 -0.06499999999906492
0.0004 -0.05076507452182295 -0.06499999999905037
0.00045000000000000004 -0.04990251588838801 -0.06499999999895435
0.0005 -0.04908773311344716 -0.06499999999675199
0.00055 -0.048313756909549616 -0.06499999998388631
0.0006000000000000001 -0.04757517152926019 -0.06499999992820661
0.0006500000000000001 -0.046867668617050426 -0.06499999972971643
0.0007 -0.046187753787591115 -0.06499999913587562
0.00075 -0.045532546145799956 -0.06499999760269466
0.0008 -0.044899637135473 -0.06499999409218425
0.0008500000000000001 -0.044286988674706845 -0.064999986813191
0.0009000000000000001 -0.04369285783298653 -0.06499997292093816
0.00095 -0.043115740192969744 -0.0649999481956941
0.001 -0.04255432644061466 -0.0649999067262176
0.0010500000000000002 -0.04200746862141258 -0.06499984062142652
0.0011 -0.041474153557072124 -0.06499973976978402
0.00115 -0.04095348164424182 -0.06499959165998938
0.0012000000000000001 -0.04044464976068381 -0.06499938127048926
0.00125 -0.039946937327473425 -0.0649990910297904
0.0013000000000000002 -0.039459694900975416 -0.06499870084388412
0.00135 -0.03898233467677676 -0.06499818818612299
0.0014 -0.0385143225782187 -0.06499752823938093
0.0014500000000000001 -0.038055171608309256 -0.06499669408162034
0.0015 -0.03760443622223134 -0.06499565690455195
0.0015500000000000002 -0.03716170753753543 -0.06499438625586945
0.0016 -0.03672660922078993 -0.06499285029564814
0.00165 -0.03629879399022018 -0.06499101605928148
0.0017000000000000001 -0.035877940524341775 -0.06498884972073037
0.00175 -0.035463750850708124 -0.06498631684877554
0.0018000000000000002 -0.03505594799701478 -0.06498338265449881
0.00185 -0.034654273999665475 -0.06498001222342575
0.0019 -0.03425848809588497 -0.06497617073326727
0.0019500000000000001 -0.03386836515808763 -0.06497182365281931
0.002 -0.033483694319076336 -0.06496693692201079
0.00205 -0.033104277717370276 -0.06496147711377512
0.0021000000000000003 -0.03272992933698832 -0.06495541158104998
0.00215 -0.032360474208312645 -0.06494870857335533
0.0022 -0.03199574735340356 -0.06494133734644938
0.0022500000000000003 -0.03163559304047074 -0.06493326825337464
0.0023 -0.03127986407465441 -0.06492447281854714
0.00235 -0.030928421153826657 -0.06491492379730693
0.0024000000000000002 -0.030581132286608227 -0.06490459522216796
0.00245 -0.030237872257140135 -0.06489346243730974
0.0025 -0.02989852215525891 -0.06488150212134518
0.00255 -0.029562968937888276 -0.06486869230030176
0.0026000000000000003 -0.029231105020059742 -0.06485501235237746
0.00265 -0.028902827917475064 -0.06484044300478022
0.0027 -0.02857803990873435 -0.0648249663237006
0.0027500000000000003 -0.028256647729690977 -0.06480856569841488
0.0028 -0.027938562291543012 -0.06479122582024334
0.00285 -0.02762369842163003 -0.06477293265725137
0.0029000000000000002 -0.027311974624329056 -0.06475367342525537
0.00295 -0.027003312860243146 -0.06473343655592347
0.003 -0.026697638342220022 -0.06471221166235379
0.00305 -0.026394879346565488 -0.06468998950270974
0.0031000000000000003 -0.026094967037962002 -0.06466676194234604
0.00315 -0.025797835306614107 -0.06464252191495588
0.0032 -0.025503420617751554 -0.06461726338276048
0.0032500000000000003 -0.02521166187064774 -0.06459098129647167
0.0033 -0.024922500267877182 -0.06456367155491322
0.00335 -0.024635879193420005 -0.0645353309647578
0.0034000000000000002 -0.024351744098211562 -0.06450595720057618
0.0034500000000000004 -0.024070042394148033 -0.06447554876528616
0.0035 -0.02379072335423032 -0.06444410495108087
0.00355 -0.023513738019098878 -0.06441162580121665
0.0036000000000000003 -0.023239039109715975 -0.06437811207253909
0.00365 -0.022966580945407603 -0.06434356519885395
0.0037 -0.022696319366782056 -0.06430798725525835
0.0037500000000000003 -0.022428211663030464 -0.0642713809235892
0.0038 -0.022162216504313992 -0.06423374945880508
0.00385 -0.02189829387714016 -0.0641950966564835
0.0039000000000000003 -0.021636405024513767 -0.0641554268213321
0.00395 -0.0213765123884687 -0.06411474473702476
0.004 -0.021118579557033085 -0.06407305563691934
0.00405 -0.020862571212829174 -0.06403036517592461
0.0041 -0.020608453085666355 -0.06398667940366053
0.00415 -0.02035619190710191 -0.06394200473843997
0.004200000000000001 -0.020105755367605185 -0.06389634794246832
0.00425 -0.019857112076178244 -0.06384971609815157
0.0043 -0.019610231522166136 -0.06380211658515855
0.004350000000000001 -0.019365084038135173 -0.06375355705893432
0.0044 -0.0191216407663837 -0.06370404542973146
0.00445 -0.01887987362585417 -0.06365358984293364
0.0045000000000000005 -0.01863975528091625 -0.0636021986600535
0.00455 -0.018401259112056253 -0.06354988044091087
